"Código","Nome Município","Hep C Novo 1999-2007","Hep C Novo 2008","Hep C Novo 2009","Hep C Novo 2010","Hep C Novo 2011","Hep C Novo 2012","Hep C Novo 2013","Hep C Novo 2014","Hep C Novo 2015","Hep C Novo 2016","Hep C Novo 2017","Hep C Novo 2018","Hep C Novo 2019","Hep C Novo 2020","Tx Det Hep C Novo 2008","Tx Det Hep C Novo 2009","Tx Det Hep C Novo 2010","Tx Det Hep C Novo 2011","Tx Det Hep C Novo 2012","Tx Det Hep C Novo 2013","Tx Det Hep C Novo 2014","Tx Det Hep C Novo 2015","Tx Det Hep C Novo 2016","Tx Det Hep C Novo 2017","Tx Det Hep C Novo 2018","Tx Det Hep C Novo 2019","Tx Det Hep C Novo 2020","Hep C M Total","Hep C M 1999-2007","Hep C M 2008","Hep C M 2009","Hep C M 2010","Hep C M 2011","Hep C M 2012","Hep C M 2013","Hep C M 2014","Hep C M 2015","Hep C M 2016","Hep C M 2017","Hep C M 2018","Hep C M 2019","Hep C M 2020","Tx Det M Hep C M 2008","Tx Det M Hep C M 2009","Tx Det M Hep C M 2010","Tx Det M Hep C M 2011","Tx Det M Hep C M 2012","Tx Det M Hep C M 2013","Tx Det M Hep C M 2014","Tx Det M Hep C M 2015","Tx Det M Hep C M 2016","Tx Det M Hep C M 2017","Tx Det M Hep C M 2018","Tx Det M Hep C M 2019","Tx Det M Hep C M 2020","Hep C F Total","Hep C F 1999-2007","Hep C F 2008","Hep C F 2009","Hep C F 2010","Hep C F 2011","Hep C F 2012","Hep C F 2013","Hep C F 2014","Hep C F 2015","Hep C F 2016","Hep C F 2017","Hep C F 2018","Hep C F 2019","Hep C F 2020","Tx Det F Hep C F 2008","Tx Det F Hep C F 2009","Tx Det F Hep C F 2010","Tx Det F Hep C F 2011","Tx Det F Hep C F 2012","Tx Det F Hep C F 2013","Tx Det F Hep C F 2014","Tx Det F Hep C F 2015","Tx Det F Hep C F 2016","Tx Det F Hep C F 2017","Tx Det F Hep C F 2018","Tx Det F Hep C F 2019","Tx Det F Hep C F 2020","Óbitos C Total","Óbitos C 2000-2007","Óbitos C 2008","Óbitos C 2009","Óbitos C 2010","Óbitos C 2011","Óbitos C 2012","Óbitos C 2013","Óbitos C 2014","Óbitos C 2015","Óbitos C 2016","Óbitos C 2017","Óbitos C 2018","Óbitos C 2019"
270210,"Colônia Leopoldina",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.63499420625724,4.60871969766799,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.24556213017751,9.19709371838499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270220,"Coqueiro Seco",1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,18.0962721679334,0,0,0,0,0,0,17.2205958326158,34.3288705801579,17.1086398631309,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,69.8324022346369,34.8796651552145,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36.101083032491,0,0,0,0,0,0,33.9673913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270230,"Coruripe",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.79121587733754,0,0,0,1.74538346074633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.59751052271828,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49931763306155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270235,"Craíbas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270240,"Delmiro Gouveia",0,1,0,0,0,3,0,2,1,1,1,1,0,0,2.08372403158926,0,0,0,6.13798183157378,0,3.96589331746976,1.96020778202489,1.95064859065639,1.94152137615035,1.93188184610629,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.29092469427162,0,0,0,0,0,0,4.10475330432641,0,4.07464754298753,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.72856077554064,0,3.68622825125332,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
270250,"Dois Riachos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270255,"Estrela de Alagoas",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.74382538770821,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.8530497069677,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
270260,"Feira Grande",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.52284034373587,0,0,0,0,4.50897285598341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.19709371838499,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.9142449634516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270270,"Feliz Deserto",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.9248796819418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.7497962510187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270280,"Flexeiras",3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.09585492227979,0,0,0,0,0,0,0,7.81860828772478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.3585800752495,0,0,0,0,0,0,0,15.5014726399008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270290,"Girau do Ponciano",0,2,1,0,0,0,0,0,0,0,0,0,1,0,5.51724137931034,2.70973336223716,0,0,0,0,0,0,0,0,0,2.44397194320209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.95368306335761,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11.134617525888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270300,"Ibateguara",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6.6010957818998,0,0,6.43004115226338,0,0,0,0,0,6.40368852459016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.204806549584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.7129417747267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270310,"Igaci",1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.86697602474865,0,0,0,0,0,3.88651379712398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.68108149627468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270320,"Igreja Nova",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.08179925711254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.13603449678627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270330,"Inhapi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270340,"Jacaré dos Homens",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.910741301059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.0782350760104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270350,"Jacuípe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270360,"Japaratinga",0,1,0,0,0,0,1,0,0,0,0,0,0,0,13.0106687483737,0,0,0,0,12.3533045089561,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,25.7532835436518,0,0,0,0,24.8077400148846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270370,"Jaramataia",0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.3612565445026,0,0,0,0,17.6897222713603,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.3206205559147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270375,"Jequiá da Praia",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.60807437376259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
270380,"Joaquim Gomes",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.21496311907271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.26514587982478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270390,"Jundiá",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270400,"Junqueiro",1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8.3948959032908,0,0,4.04007756948933,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.51716208159441,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.27609037490689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270410,"Lagoa da Canoa",1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.44128849711612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.7250107250107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270420,"Limoeiro de Anadia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270430,"Maceió",308,71,66,44,38,44,39,51,65,61,103,88,121,34,7.68279368019884,7.04892487875315,4.71724410022857,4.02922246609621,4.61509576848162,3.98395792940427,5.17359962831237,6.54666462545021,6.10374770108847,10.2419384509217,8.6923710615163,11.8749926394674,3.31590855894515,454,79,20,24,20,22,14,7,14,41,39,50,41,69,14,4.59948807697703,5.4503833436285,4.5819854659421,4.98479637106824,3.13793698574256,1.53349369295951,3.05016209432844,8.8821682889261,8.40691177484997,10.7275649071315,8.75112857542299,14.6530103441759,2.9587361969673,356,50,19,11,14,12,12,12,9,24,22,52,47,52,20,3.88300307370349,2.21784477909258,2.82112458086149,2.3915435021763,2.36574402649633,2.29686172126817,1.70848662254975,4.5174514797477,4.10844808975839,9.63712517142963,8.64175512207858,9.4880988221985,3.62197451940926,148,50,6,12,13,6,10,7,4,11,6,7,8,8
270440,"Major Isidoro",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23916802011841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.680337498665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
270450,"Maragogi",2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3.47838185676024,0,0,0,0,0,0,0,0,3.05772994129158,6.05473480261565,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.12519906896974,6.0709082078679,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.03864734299517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270460,"Maravilha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270470,"Marechal Deodoro",7,1,3,1,0,3,0,1,3,1,3,3,5,0,2.14753570278106,6.2994771433971,2.17500054375014,0,6.31525766251263,0,2.02527543745949,6.01130124634313,1.9844025955986,5.89819711774768,5.84066661474963,9.63372574709543,0,10,2,0,0,0,0,0,0,0,2,0,1,2,3,0,0,0,0,0,0,0,0,8.15827044666531,0,4.01219707912053,7.95481664147641,11.8166062706791,0,10,2,0,0,1,0,0,0,0,1,1,2,1,2,0,0,0,4.29774798005845,0,0,0,0,3.93840337127329,3.89590151160979,7.71039747098963,3.81359164060712,7.54346924150417,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
270480,"Maribondo",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.41674701475933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.4225786551511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
270490,"Mar Vermelho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270500,"Mata Grande",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.96573604060914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.95355126063788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270510,"Matriz de Camaragibe",2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4.05695971439004,4.05811216622027,8.11886011204027,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.49401172173618,8.52079072937969,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.78331257783313,0,7.75314002170879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270520,"Messias",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.65738854944558,0,5.54600410404304,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11.7000117000117,0,11.5021854152289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270530,"Minador do Negrão",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.7125748502994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.8595650571323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270540,"Monteirópolis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270550,"Murici",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3.7147102526003,3.74391613627855,0,0,0,0,0,0,3.56696985910469,0,3.54157812721349,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.22438953908395,0,7.18236012353659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.41399762752076,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
270560,"Novo Lino",0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.15261699005381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
270570,"Olho d'Água das Flores",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.88758553274682,0,0,0,0,0,0,4.61084470675028,4.60023921243905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.63762528912876,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.35278713056491,0,0,0,0,0,0,8.8269044046253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270580,"Olho d'Água do Casado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270590,"Olho d'Água Grande",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270600,"Olivença",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270610,"Ouro Branco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270620,"Palestina",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19.2270717169775,0,0,0,20.271639975674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.8802488335925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270630,"Palmeira dos Índios",3,0,2,2,1,2,2,1,4,1,1,1,0,1,0,2.75618764125462,2.84220100045475,1.41731390668405,2.82733467160508,2.75869679163563,1.37680361273268,5.49941568708325,1.37257055012628,1.37038864221893,1.36806391594615,0,1.3635681852271,9,1,0,1,0,0,0,2,0,2,1,0,1,0,1,0,2.83961835529305,0,0,0,5.79558955634762,0,5.80130529369108,2.89989560375826,0,2.8996433438687,0,2.89536163066767,6,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,2.67751954589268,2.71842548795738,2.7114967462039,0,0,0,5.22739153162572,0,2.59787493830047,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
270640,"Pão de Açúcar",8,0,0,2,1,0,1,0,1,1,1,1,2,0,0,0,8.3994792322876,4.21407501053519,0,4.04989470273773,0,4.06702456482837,4.07481357727884,4.08263248142402,4.09064877689602,8.19705725644494,0,7,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,8.53533629224991,0,0,0,8.246742536698,0,8.28500414250207,0,8.32431532506451,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,8.29668962084128,0,0,0,0,0,8.03729303970423,0,8.05996614814218,8.07363151945745,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
270642,"Pariconha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270644,"Paripueira",2,1,1,0,0,0,0,0,0,0,1,0,0,1,9.97307270370001,9.7799511002445,0,0,0,0,0,0,0,7.78089013383131,0,0,7.5007500750075,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20.7339829981339,20.3832042397065,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.3704272978789,0,0,14.8522204069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270650,"Passo de Camaragibe",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.55952771400459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1908719166337,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
270660,"Paulo Jacinto",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.2205182443152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.9614451334592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270670,"Penedo",1,2,0,1,3,0,0,0,0,1,2,2,3,1,3.29218106995885,0,1.65623240253072,4.94739272403443,0,0,0,0,1.58265411094405,3.15731312652932,3.14881289753763,4.71083334641898,1.56626883438273,5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,3.34079444091805,0,0,3.39777785328395,0,0,0,0,3.28331746396559,0,0,3.26850792613172,0,9,0,1,0,0,1,0,0,0,0,0,2,2,2,1,3.24496219619041,0,0,3.2044092671516,0,0,0,0,0,6.08846540229535,6.06704080084939,6.04448742746615,3.01159463936154,4,1,0,0,1,0,0,0,0,0,1,0,1,0
270680,"Piaçabuçu",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.60946878330622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.2183082791115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270690,"Pilar",2,0,1,1,0,0,1,1,0,3,0,1,3,1,0,3.06250574219827,3.00255216934394,0,0,2.90056851142824,2.89100896212778,0,8.61969888518561,0,2.85648994515539,8.54433083648999,2.83994092922867,4,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,5.98838253787652,0,5.97728631201435,11.9310385969099,0,7,0,0,1,1,0,0,0,1,0,2,0,0,1,1,0,6.03318250377074,5.83498657953087,0,0,0,5.57755591499805,0,11.0466721900028,0,0,5.45018530630041,5.42534722222222,1,0,0,0,0,0,1,0,0,0,0,0,0,0
